,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
10,0.81251,0.85998,0.80664,0.89234,0.78012,0.88338,0.88379,0.86207,0.81918,0.72631,1,0.73721,0.82309,0.82362,0.77933,0.86353,0.81274,0.74676,0.78591,0.75937,0.78887,0.72031,0.7385,0.8143,0.73082,0.77312,0.85214,0.80394,0.79557,0.79643,0.83821,0.7985,0.76263,0.73292,0.85015,0.87414,0.75054,0.783,0.7161,0.68422,0.67892,0.70871,0.69954,0.72198,0.70418,0.64509,0.67587,0.58415,0.49635,0.65728,0.64467,0.5025,0.6829,0.44728,0.41903,0.51315,0.52436,0.38485,0.43522,0.43851,0.46333,0.2944,0.47206,0.48893,0.29923,0.2879,0.32679,0.22245,0.40774,0.38854,0.18997,0.33213,0.34991,-0.016006,0.41135,0.31182,0.29557,0.19966,0.29934,-0.010248,0.25904,0.38847,0.24402,0.01547,0.13565,0.21994,0.30539,-0.015311,0.35202,0.062002,0.10405,-0.13334,-0.045525,0.17058,0.14677,0.24287,0.10575,0.13593,-0.10962,-0.050679,0.23487,-0.23702,0.28125,0.094391,0.1193,0.081176,0.054028,0.098589,-0.093171,-0.053927,0.01443,-0.11714,0.36023,-0.080509,0.11073,0.10797,-0.038758,-0.052153,-0.20723,0.31396,0.30926,0.023308,0.092377,0.14483,0.084225,-0.031309,-0.14623,0.095671,0.2114,0.036795,-0.15473,-0.081836,0.085114,0.25926,-0.11501,0.049517,-0.21153,0.045138,-0.084666,0.23994,-0.25195,0.24411,0.12798,-0.064348,-0.13084,-0.19946,0.34524,-0.0018923,0.28222,-0.051978,-0.005038,0.099173,-0.23624,-0.1894,0.24217,0.15862,0.064025,0.22936,0.064612,0.12233,-0.033776,0.030019,0.066135,-0.088435,0.10407,0.14818
11,0.854,0.74014,0.77122,0.79105,0.81508,0.82248,0.76453,0.81757,0.83006,0.72538,0.73721,1,0.77985,0.85663,0.84392,0.77751,0.76288,0.74449,0.75791,0.79557,0.65293,0.72572,0.73475,0.69352,0.71288,0.70882,0.83208,0.74123,0.73253,0.76244,0.77763,0.74346,0.75908,0.71789,0.80244,0.78999,0.76973,0.71245,0.65832,0.60993,0.78396,0.73739,0.65862,0.74856,0.70807,0.72885,0.56258,0.67864,0.53166,0.63442,0.54869,0.48311,0.64025,0.53323,0.49618,0.57176,0.36565,0.36257,0.24846,0.38335,0.34253,0.4716,0.48522,0.53405,0.37599,0.13205,0.2433,0.18819,0.25506,0.34382,0.23787,0.21995,0.42551,-0.010437,0.2845,0.33083,0.34269,0.25651,0.20671,-0.041637,0.22971,0.35234,0.3913,0.085854,0.18766,0.18037,0.25371,-0.13146,0.3503,-0.004049,0.21895,-0.23041,0.30322,0.11631,0.019304,0.21915,0.1501,0.28664,-0.15127,0.13985,0.0088862,-0.10492,0.16299,0.095427,0.050791,0.23155,0.13037,0.018432,-0.16206,-0.041986,0.045977,-0.054057,0.40535,0.12436,0.12452,0.11748,0.0070857,0.14451,-0.16204,0.3075,0.35815,0.043385,0.23413,0.031303,0.06729,-0.13534,0.1042,0.2329,0.29798,0.15387,-0.285,-0.11641,-0.069434,0.26741,-0.24589,0.22587,-0.17776,-0.14909,-0.10435,0.23997,-0.2854,0.24271,0.24329,-0.047836,0.0022545,-0.2018,0.12429,-0.011748,0.15437,-0.0043412,0.22819,0.14041,-0.054821,-0.051682,0.14859,0.17407,0.18095,0.20148,-0.046575,-0.014262,0.20901,-0.017538,-0.025903,0.039244,0.032241,0.10079
12,0.84405,0.83943,0.79482,0.83221,0.81837,0.85106,0.88192,0.84505,0.81351,0.75237,0.82309,0.77985,1,0.79738,0.82553,0.82709,0.78324,0.76967,0.79606,0.77277,0.78589,0.75163,0.73477,0.72437,0.8013,0.7228,0.86136,0.76748,0.77993,0.76205,0.80535,0.8148,0.75089,0.79219,0.80945,0.8527,0.75174,0.74363,0.77375,0.73525,0.69731,0.74132,0.67486,0.83332,0.63776,0.71952,0.59108,0.64926,0.41596,0.68404,0.5907,0.62594,0.74021,0.47377,0.47027,0.57402,0.50509,0.35195,0.19085,0.51246,0.5188,0.38773,0.47797,0.56456,0.28071,0.29539,0.27085,0.2218,0.30274,0.33019,0.20821,0.22785,0.34484,0.030143,0.40592,0.38455,0.33431,0.13507,0.20657,0.00090902,0.29782,0.30641,0.25834,0.12534,0.18292,0.22291,0.38985,-0.13147,0.36384,-0.058376,0.074593,-0.11975,-0.06323,0.1583,0.16197,0.16636,0.11206,0.22288,-0.011796,0.16325,0.085415,-0.15458,0.19961,0.032649,0.040121,0.17629,0.010682,0.25714,-0.0074408,-0.059626,0.10234,-0.077857,0.32449,-0.054518,-0.0025571,0.23028,0.041652,-0.0058447,-0.33315,0.25745,0.30498,-0.086623,0.0089554,0.13944,0.11082,-0.10702,0.0080881,0.21809,0.36744,-0.0011011,-0.15284,-0.15404,-0.03016,0.29469,-0.10364,0.089449,-0.20411,0.085962,-0.031553,0.067199,-0.18455,0.18498,0.22965,-0.0091355,-0.054237,-0.19388,0.17394,0.021591,0.05468,-0.10297,0.12179,0.19678,-0.10962,-0.11657,0.2508,0.10209,0.13755,0.31209,-0.058035,0.16052,-0.05205,-0.044805,0.12252,-0.31441,0.077429,0.007978
13,0.83847,0.82216,0.76659,0.8531,0.80984,0.85963,0.87987,0.88097,0.84872,0.83682,0.82362,0.85663,0.79738,1,0.85124,0.82396,0.80913,0.74826,0.77715,0.84323,0.80233,0.81914,0.79007,0.77197,0.77158,0.8048,0.88939,0.84063,0.75692,0.79225,0.79541,0.78441,0.7519,0.7796,0.84372,0.80843,0.7708,0.85285,0.70907,0.6593,0.72188,0.75938,0.70936,0.75992,0.72958,0.70068,0.59044,0.67265,0.57767,0.63114,0.54789,0.54648,0.58184,0.54906,0.41297,0.60107,0.42503,0.40145,0.34778,0.43214,0.44492,0.39122,0.46421,0.4879,0.41278,0.26902,0.31626,0.2306,0.39269,0.36123,0.17662,0.19516,0.36704,0.021277,0.31949,0.29293,0.41815,0.26363,0.21798,-0.039827,0.29452,0.45183,0.38525,0.15525,0.1134,0.19526,0.37098,-0.047749,0.30306,-0.045513,0.011157,-0.1533,0.22245,0.18341,0.14726,0.1933,0.21139,0.14408,-0.1615,0.040232,0.28187,-0.089413,0.087319,0.056378,0.00081569,0.29702,0.027244,0.098371,-0.032312,0.11375,-0.093954,-0.066095,0.39593,0.059535,0.13347,0.16376,-0.010774,0.11407,-0.19621,0.24685,0.3083,0.0048172,0.22364,0.050873,0.14488,-0.0036804,0.011197,0.16942,0.29699,0.098586,-0.30824,-0.18228,0.063266,0.31323,-0.26393,0.11992,-0.15229,-0.11257,-0.11142,0.13973,-0.23217,0.18197,0.14654,-0.021886,0.016951,-0.25505,0.11702,0.01403,0.1513,0.01564,0.015799,0.15772,-0.11834,-0.081163,0.16485,0.1237,0.0069401,0.20363,0.036488,0.10019,0.070439,-0.062086,-0.085406,-0.075985,0.10533,0.11449
14,0.85252,0.79213,0.78126,0.84623,0.81619,0.87558,0.85528,0.84526,0.85115,0.80222,0.77933,0.84392,0.82553,0.85124,1,0.86823,0.77883,0.74158,0.80562,0.81564,0.7608,0.75761,0.8004,0.77307,0.72524,0.76269,0.86214,0.77864,0.80081,0.72103,0.80727,0.78386,0.78144,0.74022,0.81303,0.84498,0.77566,0.79719,0.68187,0.63892,0.72137,0.7351,0.67496,0.73947,0.66606,0.69066,0.56155,0.70089,0.46178,0.64546,0.58788,0.41369,0.65272,0.54273,0.50939,0.61377,0.44522,0.29523,0.2188,0.42021,0.3542,0.38833,0.50409,0.59065,0.3806,0.19253,0.40314,0.12656,0.29347,0.34672,0.098891,0.15304,0.35523,0.0096027,0.28932,0.33244,0.32573,0.22666,0.284,-0.079899,0.19233,0.30212,0.30603,0.062137,0.16286,0.29481,0.226,-0.010045,0.29983,-0.06217,0.012925,-0.11559,0.098317,0.17212,0.04577,0.24654,0.085762,0.21743,-0.0069508,0.00411,0.076407,-0.10725,0.11785,0.083253,0.062906,0.15847,-0.0047479,0.077444,-0.041459,-0.079066,0.089385,-0.0060939,0.42351,0.044739,-0.0066797,0.21534,0.074843,0.15255,-0.21853,0.26907,0.37732,-0.13164,0.11582,0.016074,0.060777,-0.18956,0.059335,0.29501,0.28457,0.02948,-0.24785,-0.088623,-0.06536,0.25621,-0.15292,0.0098351,-0.26839,0.061223,-0.084629,0.055012,-0.13024,0.14133,0.23001,-0.047946,-0.0034973,-0.040581,0.14424,-0.054421,0.12632,-0.059258,0.18399,0.22452,-0.085319,0.0017277,0.1553,0.080647,0.20448,0.1863,-0.025823,0.057381,0.10366,-0.084313,0.051264,-0.054405,0.10912,0.079571
15,0.85769,0.80314,0.7956,0.87407,0.8344,0.86392,0.85907,0.84777,0.86605,0.77905,0.86353,0.77751,0.82709,0.82396,0.86823,1,0.77496,0.76102,0.79821,0.81727,0.72393,0.71103,0.76642,0.75642,0.72169,0.72758,0.84952,0.79492,0.78432,0.69673,0.88169,0.76054,0.80181,0.66769,0.82628,0.82607,0.80049,0.80674,0.71507,0.6137,0.73662,0.66575,0.61554,0.72252,0.69941,0.64835,0.65446,0.60971,0.37202,0.58684,0.51475,0.52265,0.64035,0.5566,0.48789,0.6326,0.39673,0.36923,0.27782,0.46586,0.42581,0.32438,0.59002,0.58983,0.3748,0.27415,0.36396,0.27324,0.29,0.39653,0.23629,0.19796,0.37959,0.028809,0.37084,0.32987,0.29312,0.23694,0.17266,-0.1853,0.28881,0.26659,0.28879,0.0746,0.14629,0.24265,0.34902,-0.047608,0.34897,-0.018498,0.028421,-0.16853,0.0038778,0.13672,0.057165,0.29114,0.060569,0.13631,-0.026822,0.041668,0.07932,-0.079017,0.17009,0.13035,0.12999,0.11805,-0.13254,0.1828,-0.019546,0.025397,0.10105,-0.014195,0.37166,-0.00067621,0.087571,0.15642,0.042822,-0.01184,-0.14874,0.27245,0.32518,-0.053307,0.1924,0.08888,0.14926,-0.13353,-0.075942,0.3272,0.26669,0.057351,-0.1249,-0.055959,0.066948,0.31236,-0.20456,0.087362,-0.26628,0.068505,-0.10786,0.21641,-0.30004,0.14726,0.18863,0.071299,-0.090545,-0.16515,0.16161,-0.027777,0.15587,-0.070378,0.014067,0.21049,-0.18934,-0.083256,0.11104,0.16343,0.19621,0.41287,-0.032507,0.090981,0.028583,-0.023898,0.20737,-0.046811,0.034589,0.040163
16,0.81807,0.83751,0.76375,0.88685,0.79099,0.80533,0.83691,0.8378,0.77079,0.84709,0.81274,0.76288,0.78324,0.80913,0.77883,0.77496,1,0.81222,0.76852,0.84325,0.72555,0.75308,0.7562,0.81049,0.81427,0.81378,0.80942,0.74116,0.79637,0.81733,0.84051,0.77478,0.7626,0.78096,0.78518,0.80653,0.72808,0.7177,0.64266,0.74676,0.70458,0.67435,0.70017,0.71398,0.76686,0.64648,0.63703,0.75983,0.58093,0.60257,0.536,0.4963,0.58312,0.321,0.4658,0.48944,0.32915,0.50582,0.45476,0.49254,0.4013,0.3074,0.51426,0.51252,0.35323,0.31075,0.42345,0.2712,0.41671,0.29966,0.14226,0.34708,0.36219,0.055222,0.24908,0.32311,0.48065,0.13665,0.3381,-0.070994,0.18456,0.34614,0.35571,0.1225,0.059089,0.27085,0.38239,-0.023731,0.33848,-0.10886,0.11284,-0.19508,0.23132,0.093975,0.08032,0.30729,0.059991,0.14896,-0.13287,0.028225,0.18866,-0.17151,0.050519,0.045913,0.029096,0.06419,-0.072336,0.19142,-0.085608,-0.056969,-0.011997,-0.093475,0.24823,-0.17972,0.057438,0.28573,-0.02376,-0.026284,-0.061839,0.20933,0.39372,-0.047952,0.16965,0.010015,0.081502,-0.029764,0.18673,0.20692,0.26278,0.14749,-0.16321,-0.26299,0.11496,0.20295,-0.26386,0.10529,-0.21177,0.030644,-0.0065088,0.23446,-0.33285,0.14992,-0.00027735,-0.016459,-0.046364,-0.17389,0.24076,0.0021241,0.23663,0.031395,0.0073615,0.098417,-0.10361,-0.13797,0.25483,0.15171,0.20805,0.24476,0.080027,0.082363,0.10378,0.091108,0.076186,-0.053542,-0.032932,0.076112
17,0.81515,0.82238,0.83597,0.81594,0.85803,0.74513,0.77834,0.82628,0.82396,0.78195,0.74676,0.74449,0.76967,0.74826,0.74158,0.76102,0.81222,1,0.803,0.81219,0.69227,0.7443,0.79947,0.77975,0.79511,0.69907,0.77747,0.79537,0.76631,0.75663,0.80417,0.81558,0.77671,0.72186,0.73688,0.77105,0.70118,0.66503,0.67579,0.72412,0.70542,0.67326,0.69991,0.71307,0.579,0.73509,0.58808,0.6757,0.44507,0.59376,0.4374,0.60063,0.57887,0.46699,0.65473,0.36228,0.38623,0.41196,0.28625,0.49656,0.38864,0.51118,0.41494,0.5576,0.3426,0.29733,0.3366,0.26286,0.20736,0.12052,0.088822,0.24122,0.32201,-0.10624,0.34367,0.17967,0.53791,0.17486,0.18387,0.030785,0.18732,0.30963,0.33816,0.17297,0.051026,0.27801,0.3256,-0.14683,0.27584,-0.084962,0.14332,0.012063,0.084238,0.2609,0.054261,0.29786,0.10027,0.34713,-0.13602,-0.086322,0.20941,0.019186,0.038586,0.048235,0.048193,0.18834,0.095728,0.26454,0.063916,-0.17315,-0.041035,-0.08584,0.30925,-0.012528,0.14291,0.19432,-0.022464,-0.12212,0.038235,0.078164,0.3802,0.17498,0.16338,-0.071961,0.072824,0.039864,0.14192,0.26188,0.19375,0.12289,-0.073246,-0.03216,-0.065028,0.36231,-0.24109,0.084838,-0.31745,0.22287,0.026628,0.18804,-0.28584,0.21365,0.14918,-0.0024597,-0.11863,-0.12679,0.19977,-0.15978,0.028883,0.01264,-0.023927,0.16628,-0.10782,0.083899,0.17693,0.0015934,0.18617,0.25186,-0.026149,0.11085,0.24517,0.12803,-0.004889,-0.037222,0.0057282,0.24694
18,0.76252,0.80944,0.81369,0.83262,0.79802,0.75609,0.82451,0.86121,0.84241,0.79153,0.78591,0.75791,0.79606,0.77715,0.80562,0.79821,0.76852,0.803,1,0.70814,0.74338,0.73373,0.77581,0.72649,0.82974,0.71821,0.7797,0.79241,0.83492,0.72046,0.77359,0.78287,0.71172,0.7264,0.7968,0.79865,0.70048,0.82347,0.67617,0.6312,0.59379,0.6848,0.67055,0.69299,0.52515,0.62218,0.58617,0.60049,0.47525,0.61874,0.4318,0.55104,0.69146,0.5087,0.40591,0.50424,0.46599,0.28199,0.27921,0.44599,0.40957,0.36692,0.55823,0.48903,0.50053,0.17811,0.29538,0.25912,0.19733,0.20925,0.19963,0.29621,0.35091,-0.10035,0.2989,0.30477,0.30277,0.22677,0.23024,0.098327,0.25584,0.32782,0.38333,0.10354,0.16682,0.26569,0.17174,-0.033502,0.29048,0.049861,-0.0084479,-0.14384,0.18818,0.17514,0.058385,0.25932,0.059844,0.22378,-0.07137,-0.030414,0.10753,-0.0653,0.10044,-0.0135,0.040006,0.19533,-0.053588,0.15161,-0.015388,-0.046899,0.016009,-0.070299,0.40108,-0.08393,0.10051,0.16966,-0.039398,0.020488,0.0059356,0.27023,0.39989,0.050049,0.056572,0.092493,0.041134,-0.0559,-0.062103,0.092738,0.15601,0.14395,-0.29165,0.046714,-0.067721,0.34539,-0.2271,-0.052908,-0.27449,0.068252,-0.018255,0.18384,-0.2483,0.19692,0.09712,-0.072442,-0.1073,-0.093347,0.12305,-0.12613,0.053919,0.080114,-0.0020443,0.15626,-0.18278,-0.035436,0.21626,0.1506,0.22092,0.14281,-0.071526,0.049936,0.084109,0.043955,0.030794,0.01996,-0.042005,0.1114
19,0.85449,0.75832,0.72511,0.83382,0.82232,0.83896,0.82236,0.80537,0.82315,0.80818,0.75937,0.79557,0.77277,0.84323,0.81564,0.81727,0.84325,0.81219,0.70814,1,0.72296,0.75973,0.75663,0.74202,0.70189,0.79982,0.82112,0.77359,0.71893,0.80665,0.77055,0.74586,0.80482,0.76055,0.76584,0.77253,0.75663,0.73736,0.60857,0.64869,0.79843,0.66323,0.71779,0.7344,0.74059,0.72265,0.60449,0.70561,0.5017,0.58507,0.44799,0.45355,0.55788,0.50868,0.4713,0.5688,0.317,0.37196,0.34859,0.39086,0.37088,0.369,0.49297,0.59777,0.33773,0.31411,0.31561,0.17819,0.2948,0.28336,0.21324,0.21314,0.31606,-0.019275,0.32744,0.23212,0.4616,0.056211,0.28824,-0.030712,0.2945,0.30942,0.35234,0.21644,0.080301,0.2865,0.41053,-0.16846,0.38535,-0.073639,-0.0019698,-0.22609,0.10505,0.17705,0.06159,0.30702,0.13233,0.25747,-0.0026292,0.10088,0.30677,-0.080815,0.13715,-0.0011119,0.026112,0.20507,-0.015312,0.10803,-0.0688,-0.062835,0.081925,-0.00255,0.23506,0.03807,0.012671,0.21779,0.11084,0.051859,-0.087287,0.13232,0.32264,-0.057255,0.13785,0.067657,0.16113,0.010881,0.14145,0.28291,0.30214,0.066443,-0.14088,-0.11527,-0.024301,0.32854,-0.21987,0.15394,-0.26431,0.067843,0.027626,0.10522,-0.2422,0.11775,0.054501,0.18165,-0.021023,-0.16432,0.19157,0.015521,0.14364,-0.088969,0.027384,0.14847,-0.062679,-0.053569,0.057077,0.084378,0.063459,0.29998,0.035239,0.084294,0.18021,0.052648,-0.014043,-0.18117,0.11918,0.11705
20,0.73768,0.77836,0.73704,0.79353,0.73653,0.79282,0.83578,0.76129,0.76461,0.68078,0.78887,0.65293,0.78589,0.80233,0.7608,0.72393,0.72555,0.69227,0.74338,0.72296,1,0.74408,0.72679,0.73261,0.69369,0.73353,0.81268,0.75567,0.67566,0.76075,0.69587,0.82979,0.70179,0.82028,0.81098,0.76053,0.74326,0.76059,0.71129,0.63015,0.61683,0.68652,0.65724,0.71911,0.58579,0.56227,0.56195,0.61643,0.42218,0.6683,0.55503,0.49241,0.572,0.35287,0.38681,0.58591,0.57709,0.27992,0.37815,0.28989,0.53639,0.22847,0.38738,0.43599,0.28423,0.26277,0.32684,0.059999,0.38557,0.26297,0.15269,0.2761,0.22966,0.12518,0.31619,0.27161,0.28653,0.32701,0.46044,0.13884,0.36249,0.20939,0.29016,0.17483,0.1289,0.10119,0.28761,0.0037139,0.38612,0.015941,-0.087999,-0.073122,0.022223,0.33081,0.29553,0.15616,0.1137,-0.062786,-0.056254,-0.06581,0.36775,-0.15559,0.14849,0.023355,-0.068186,0.32117,0.065575,0.20489,-0.087019,0.02912,-0.050621,-0.031466,0.54775,0.064856,-0.012234,0.37544,-0.013888,-0.079168,-0.15042,0.24889,0.26116,-0.067797,0.14837,0.14022,0.022999,0.027859,-0.035372,0.02809,0.26422,0.0073498,-0.25197,-0.040904,-0.15891,0.33775,0.058656,0.10142,-0.15369,-0.018474,0.012894,0.081814,0.018585,0.24655,0.099738,-0.091127,0.027068,-0.17083,0.19012,-0.044746,0.16829,-0.14083,-0.13739,0.26492,-0.24314,-0.24378,0.24663,0.059943,0.019597,0.12105,-0.014309,0.066397,-0.037153,-0.094467,-0.033576,-0.071429,0.22335,0.078825
21,0.79019,0.75997,0.70117,0.84242,0.75948,0.74023,0.80545,0.80366,0.77119,0.81315,0.72031,0.72572,0.75163,0.81914,0.75761,0.71103,0.75308,0.7443,0.73373,0.75973,0.74408,1,0.8322,0.66733,0.7602,0.83454,0.76492,0.77341,0.70626,0.77825,0.74083,0.79704,0.65795,0.76233,0.76301,0.70432,0.66007,0.81027,0.6308,0.58223,0.59096,0.66195,0.65282,0.66539,0.63142,0.67836,0.70598,0.58811,0.56908,0.52269,0.42483,0.5593,0.52935,0.5458,0.47091,0.42834,0.39911,0.31363,0.25266,0.29955,0.45574,0.37637,0.34304,0.39048,0.36414,0.24065,0.32568,0.10505,0.28749,0.055127,0.13585,0.17793,0.41592,-0.099046,0.29726,0.20273,0.44056,0.27743,0.13543,0.051102,0.30922,0.47576,0.25357,0.29662,0.13961,0.29557,0.32038,0.05291,0.44789,0.031931,0.10513,0.09206,0.097248,0.2522,0.13694,0.11919,0.12174,0.19265,-0.042587,0.1275,0.31018,-0.23244,0.046995,0.02117,0.035129,0.21475,-0.052271,0.1169,-0.040055,0.033347,0.013504,-0.095855,0.31562,0.090963,0.086996,0.17268,0.10137,-0.12493,0.056983,0.19386,0.33165,-0.062186,0.15537,0.0058527,-0.045114,0.089874,-0.0032389,0.26359,0.22489,-0.020996,-0.22596,-0.21607,-0.037833,0.40729,-0.13065,-0.042969,-0.1212,-0.048258,-0.042432,0.062263,-0.33269,0.12509,0.21278,-0.12208,0.20252,-0.087219,0.1444,0.046402,0.094488,-0.072317,0.089395,0.14591,-0.0046315,0.027211,0.20865,-0.03645,0.087204,0.25871,0.014772,0.025593,0.059556,-0.097084,-0.043988,-0.057304,0.14012,0.23038
22,0.81662,0.76561,0.76855,0.81945,0.78618,0.75246,0.8331,0.8246,0.82625,0.82737,0.7385,0.73475,0.73477,0.79007,0.8004,0.76642,0.7562,0.79947,0.77581,0.75663,0.72679,0.8322,1,0.67172,0.71744,0.76243,0.80426,0.80244,0.78343,0.71943,0.71642,0.78526,0.77612,0.76008,0.79983,0.75802,0.78778,0.75005,0.62464,0.66768,0.65197,0.68286,0.7002,0.6381,0.61519,0.60879,0.69382,0.58499,0.47039,0.50783,0.52174,0.55841,0.55477,0.45841,0.49114,0.46729,0.38213,0.34716,0.2693,0.3777,0.39348,0.44647,0.32672,0.47253,0.35397,0.22192,0.33122,0.15821,0.21965,0.17834,0.066196,0.20643,0.42509,-0.033559,0.20122,0.15758,0.37162,0.24077,0.18736,0.02477,0.14768,0.3373,0.30807,0.17653,0.15008,0.35942,0.28801,-0.074614,0.26576,0.049192,0.059471,-0.094718,0.12241,0.25239,0.14292,0.2658,-0.014903,0.34094,-0.0085119,0.061859,0.1844,-0.11599,0.017697,0.10073,0.20963,0.14345,0.00053895,0.21061,-0.073043,0.019252,-0.08865,0.010383,0.46041,0.16763,0.21395,0.15736,-0.044953,-0.081385,0.044876,0.13308,0.32991,0.13354,0.16307,0.053451,0.03302,0.0072583,0.095943,0.25326,0.2968,0.11392,-0.13453,-0.15645,0.0036862,0.31575,-0.22684,-0.11588,-0.30155,0.02556,-0.025086,0.11528,-0.15657,0.17334,0.21698,-0.071524,0.030188,-0.11717,0.1897,-0.035797,0.14771,-0.063769,0.063609,0.20352,-0.17069,0.040594,0.18085,-0.021994,0.11067,0.24542,0.063495,0.055181,0.08354,0.02514,0.01798,0.0059645,0.045458,0.17474
23,0.77546,0.85435,0.76345,0.7829,0.79046,0.81129,0.82922,0.84346,0.79151,0.72881,0.8143,0.69352,0.72437,0.77197,0.77307,0.75642,0.81049,0.77975,0.72649,0.74202,0.73261,0.66733,0.67172,1,0.77864,0.69511,0.79304,0.67573,0.74501,0.6853,0.83538,0.71869,0.72132,0.66062,0.7493,0.78638,0.72395,0.67778,0.54368,0.67708,0.68224,0.6958,0.56908,0.64596,0.61125,0.68926,0.49633,0.65045,0.58829,0.63626,0.57887,0.478,0.61828,0.40694,0.52022,0.35135,0.44772,0.37278,0.42518,0.38459,0.47153,0.34171,0.36964,0.50304,0.39586,0.21933,0.40105,0.32391,0.37254,0.2969,0.053919,0.29394,0.30639,-0.043228,0.33445,0.33982,0.51539,0.31737,0.39441,-0.055862,0.21859,0.36001,0.44259,-0.018557,0.016151,0.15637,0.30224,-0.0067101,0.34288,0.065664,-0.0043705,-0.035563,0.11051,0.12084,-0.030584,0.28109,0.08682,0.061656,-0.12134,-0.15445,0.14111,-0.090162,0.057592,-0.000341,0.047628,0.10985,0.0088159,0.14586,0.068157,0.036775,-0.066249,-0.13557,0.35637,-0.15849,0.12816,0.19857,-0.028379,0.069542,-0.2184,0.18155,0.47652,0.030807,0.16276,0.071143,0.022487,-0.098435,0.060037,0.14591,0.17048,0.12199,-0.19151,-0.082056,0.046356,0.34425,-0.1522,0.025643,-0.38403,0.16549,-0.037,0.17626,-0.20714,0.19749,0.16111,-0.068454,-0.18616,-0.071137,0.31727,-0.029236,0.092085,0.019085,0.00082644,0.108,-0.19692,-0.15971,0.19693,0.099823,0.18822,0.14142,0.042727,0.062914,0.081148,0.016184,0.060429,-0.043669,-0.0047234,0.13531
24,0.79739,0.83103,0.77937,0.82255,0.79477,0.74916,0.81704,0.8297,0.78172,0.80298,0.73082,0.71288,0.8013,0.77158,0.72524,0.72169,0.81427,0.79511,0.82974,0.70189,0.69369,0.7602,0.71744,0.77864,1,0.67995,0.78917,0.67157,0.79192,0.69933,0.80593,0.80899,0.67253,0.74245,0.77935,0.69414,0.71207,0.80477,0.62142,0.71897,0.5619,0.62619,0.6727,0.71516,0.55788,0.64245,0.50645,0.61184,0.54513,0.57313,0.52155,0.60612,0.57207,0.37677,0.39437,0.37445,0.40529,0.47629,0.33331,0.53197,0.43023,0.29035,0.37563,0.53144,0.49536,0.32654,0.24025,0.23926,0.36067,0.12465,0.12122,0.33939,0.37429,-0.051711,0.30979,0.31264,0.41164,0.36801,0.26597,-0.025876,0.20587,0.49448,0.39122,0.21571,0.14581,0.22359,0.26756,-0.084282,0.34644,0.080819,0.1056,-0.036889,0.17751,0.22085,0.097884,0.24649,0.19506,0.19877,-0.12561,0.13648,0.055439,-0.053023,-0.12484,0.0063163,-0.08547,0.20795,-0.021438,0.26866,0.034614,0.0061786,0.04247,-0.1447,0.28086,-0.048127,0.10998,0.19711,-0.015703,0.00078763,-0.05742,0.14214,0.47023,0.10003,0.11445,0.048954,-0.084166,-0.042114,0.10414,0.17436,0.25684,0.0047376,-0.20478,-0.094393,0.030084,0.32546,-0.1353,0.047352,-0.1903,0.048625,0.047951,0.18431,-0.35591,0.20431,0.085825,-0.12248,0.0043323,-0.15766,0.0082674,0.087649,0.011352,0.16393,0.047668,0.065933,-0.055274,-0.0012786,0.35636,0.040375,0.28522,0.16813,0.0057336,0.034305,0.036782,0.092028,-0.029963,-0.15497,0.01327,0.16323
